flow_idx,first_seen,device_ip,remote_ip,ip_protocol,device_port,remote_port,direction,device_initiated,tcp_initiated_by_device,runtime_ace
36,2017-03-24 12:17:26.163687,192.168.1.221,8.8.8.8,17,51816,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
37,2017-03-24 12:17:30.542819,192.168.1.221,150.101.176.226,17,58066,123,egress,True,,egress ipv4 udp dst:2.pool.ntp.org dst-port:123
38,2017-03-24 12:17:31.010096,192.168.1.221,52.205.153.193,6,51306,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
39,2017-03-24 12:17:33.127924,192.168.1.221,52.205.153.193,6,60245,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
40,2017-03-24 12:17:35.123625,192.168.1.221,52.205.153.193,6,60970,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
41,2017-03-24 12:17:37.137639,192.168.1.221,52.6.121.206,6,56768,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:es.ring.com dst-port:443
42,2017-03-24 12:17:42.414725,192.168.1.221,52.205.153.193,6,49478,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:80
43,2017-03-24 12:17:43.166584,192.168.1.221,52.221.139.217,17,51504,25502,egress,True,,egress ipv4 udp dst:52.221.139.217/32 dst-port:25502
44,2017-03-24 12:17:48.942255,192.168.1.221,52.221.139.217,17,51506,18176,egress,True,,egress ipv4 udp dst:52.221.139.217/32 dst-port:18176
45,2017-03-24 12:18:17.329363,192.168.1.221,150.101.112.134,17,62815,123,egress,True,,egress ipv4 udp dst:2.pool.ntp.org dst-port:123
46,2017-03-24 12:18:27.65753,192.168.1.221,103.38.120.36,17,62815,123,egress,True,,egress ipv4 udp dst:2.pool.ntp.org dst-port:123
47,2017-03-24 12:18:28.089109,192.168.1.221,52.205.153.193,6,58001,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
48,2017-03-24 12:18:30.190184,192.168.1.221,52.205.153.193,6,58731,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
49,2017-03-24 12:18:32.186593,192.168.1.221,52.205.153.193,6,52843,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
50,2017-03-24 12:18:34.42901,192.168.1.221,52.22.101.123,6,58638,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:es.ring.com dst-port:443
51,2017-03-24 13:08:29.918874,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
52,2017-03-24 14:08:29.755913,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
53,2017-03-24 14:08:29.787668,192.168.1.221,192.168.1.1,17,50423,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
54,2017-03-24 15:08:29.851619,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
55,2017-03-24 15:08:29.884712,192.168.1.221,192.168.1.1,17,50663,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
56,2017-03-24 16:08:29.913773,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
57,2017-03-24 16:08:29.941283,192.168.1.221,192.168.1.1,17,52368,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
58,2017-03-24 17:08:30.009151,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
59,2017-03-24 17:08:30.046191,192.168.1.221,192.168.1.1,17,52877,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
60,2017-03-24 18:08:30.115203,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
61,2017-03-24 18:08:30.148139,192.168.1.221,192.168.1.1,17,53837,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
62,2017-03-24 19:08:29.968131,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
63,2017-03-24 19:08:30.001941,192.168.1.221,192.168.1.1,17,55961,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
64,2017-03-24 20:08:31.130028,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
65,2017-03-24 20:08:31.174465,192.168.1.221,192.168.1.1,17,59705,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
66,2017-03-24 21:08:31.085006,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
67,2017-03-24 21:08:31.119335,192.168.1.221,192.168.1.1,17,53664,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
68,2017-03-24 22:08:30.944063,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
69,2017-03-24 22:08:30.983235,192.168.1.221,192.168.1.1,17,60267,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
70,2017-03-24 23:08:30.802798,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
71,2017-03-24 23:08:30.836872,192.168.1.221,192.168.1.1,17,62061,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
72,2017-03-25 00:08:30.661535,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
73,2017-03-25 00:08:30.695954,192.168.1.221,192.168.1.1,17,60140,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
74,2017-03-25 01:08:30.767515,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
75,2017-03-25 01:08:30.797083,192.168.1.221,192.168.1.1,17,55997,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
76,2017-03-25 02:08:30.827891,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
77,2017-03-25 02:08:30.856681,192.168.1.221,192.168.1.1,17,50924,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
78,2017-03-25 03:08:31.04224,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
79,2017-03-25 03:08:31.143473,192.168.1.221,192.168.1.1,17,62761,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
80,2017-03-25 04:08:30.963131,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
81,2017-03-25 04:08:30.997006,192.168.1.221,192.168.1.1,17,57556,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
82,2017-03-25 05:08:31.056385,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
83,2017-03-25 05:08:31.090591,192.168.1.221,192.168.1.1,17,50075,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
84,2017-03-25 05:47:09.140224,192.168.1.221,192.168.1.1,17,63309,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
85,2017-03-25 05:47:09.729926,192.168.1.221,27.124.125.250,17,54374,123,egress,True,,egress ipv4 udp dst:2.pool.ntp.org dst-port:123
86,2017-03-25 05:47:10.494039,192.168.1.221,52.5.51.114,6,65222,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
87,2017-03-25 05:47:12.606538,192.168.1.221,52.5.51.114,6,49737,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
88,2017-03-25 05:47:14.803637,192.168.1.221,52.5.51.114,6,59049,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
89,2017-03-25 05:47:17.126017,192.168.1.221,52.44.145.223,6,63691,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:es.ring.com dst-port:443
90,2017-03-25 06:08:31.193591,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
91,2017-03-25 06:08:31.223519,192.168.1.221,192.168.1.1,17,51116,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
92,2017-03-25 07:08:31.135589,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
93,2017-03-25 07:08:31.168835,192.168.1.221,192.168.1.1,17,64082,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
94,2017-03-25 08:08:30.991204,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
95,2017-03-25 08:08:31.023961,192.168.1.221,192.168.1.1,17,53478,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
96,2017-03-25 09:08:31.083091,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
97,2017-03-25 09:08:31.116669,192.168.1.221,192.168.1.1,17,58986,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
98,2017-03-25 10:08:30.938649,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
99,2017-03-25 10:08:30.976418,192.168.1.221,192.168.1.1,17,53259,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
100,2017-03-25 11:08:30.834549,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
101,2017-03-25 11:08:30.870696,192.168.1.221,192.168.1.1,17,63716,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
102,2017-03-25 12:08:30.939397,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
103,2017-03-25 12:08:30.967214,192.168.1.221,192.168.1.1,17,58645,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
104,2017-03-25 13:08:31.067877,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
105,2017-03-25 13:08:31.098866,192.168.1.221,192.168.1.1,17,55089,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
106,2017-03-25 14:08:31.085299,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
107,2017-03-25 14:08:31.11287,192.168.1.221,192.168.1.1,17,53497,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
108,2017-03-25 15:08:30.93461,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
109,2017-03-25 15:08:30.968354,192.168.1.221,192.168.1.1,17,62264,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
110,2017-03-25 16:08:30.917117,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
111,2017-03-25 16:08:30.94345,192.168.1.221,192.168.1.1,17,57431,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
112,2017-03-25 17:08:31.114332,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
113,2017-03-25 17:08:31.14227,192.168.1.221,192.168.1.1,17,49874,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
114,2017-03-25 18:08:31.204371,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
115,2017-03-25 18:08:31.237907,192.168.1.221,192.168.1.1,17,54817,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
116,2017-03-25 19:08:31.314405,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
117,2017-03-25 19:08:31.349719,192.168.1.221,192.168.1.1,17,58909,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
118,2017-03-25 20:08:31.278601,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
119,2017-03-25 20:08:31.31208,192.168.1.221,192.168.1.1,17,55963,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
120,2017-03-25 21:08:31.413651,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
121,2017-03-25 21:08:31.441365,192.168.1.221,192.168.1.1,17,60871,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
122,2017-03-25 22:08:31.359713,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
123,2017-03-25 22:08:31.395063,192.168.1.221,192.168.1.1,17,56718,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
124,2017-03-25 22:49:21.876941,192.168.1.221,192.168.1.1,17,50816,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
125,2017-03-25 22:49:22.136517,192.168.1.221,103.38.120.36,17,59509,123,egress,True,,egress ipv4 udp dst:2.pool.ntp.org dst-port:123
126,2017-03-25 22:49:22.578192,192.168.1.221,52.205.153.193,6,51591,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
127,2017-03-25 22:49:24.657679,192.168.1.221,52.205.153.193,6,57351,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
128,2017-03-25 22:49:26.634453,192.168.1.221,52.205.153.193,6,49263,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
129,2017-03-25 22:49:28.942859,192.168.1.221,52.0.140.23,6,58019,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:es.ring.com dst-port:443
130,2017-03-25 23:08:31.248628,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
131,2017-03-25 23:08:31.283336,192.168.1.221,192.168.1.1,17,62346,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
132,2017-03-26 00:08:31.122696,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
133,2017-03-26 00:08:31.150709,192.168.1.221,192.168.1.1,17,64484,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
134,2017-03-26 01:08:31.210251,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
135,2017-03-26 01:08:31.24508,192.168.1.221,192.168.1.1,17,57378,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
136,2017-03-26 02:08:31.097247,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
137,2017-03-26 02:08:31.124906,192.168.1.221,192.168.1.1,17,51165,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
138,2017-03-26 03:08:31.284944,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
139,2017-03-26 03:08:31.317911,192.168.1.221,192.168.1.1,17,61754,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
140,2017-03-26 04:08:31.378667,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
141,2017-03-26 04:08:31.411822,192.168.1.221,192.168.1.1,17,59777,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
142,2017-03-26 05:08:31.471122,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
143,2017-03-26 05:08:31.509628,192.168.1.221,192.168.1.1,17,59196,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
144,2017-03-26 06:08:31.57441,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
145,2017-03-26 06:08:31.607624,192.168.1.221,192.168.1.1,17,49687,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
146,2017-03-26 07:08:31.671611,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
147,2017-03-26 07:08:31.705413,192.168.1.221,192.168.1.1,17,56188,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
148,2017-03-26 08:08:31.911102,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
149,2017-03-26 08:08:31.944253,192.168.1.221,192.168.1.1,17,57554,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
150,2017-03-26 09:08:32.047248,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
151,2017-03-26 09:08:32.074217,192.168.1.221,192.168.1.1,17,52622,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
152,2017-03-26 10:08:32.131823,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
153,2017-03-26 10:08:32.163438,192.168.1.221,192.168.1.1,17,51087,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
154,2017-03-26 11:08:32.279858,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
155,2017-03-26 11:08:32.306662,192.168.1.221,192.168.1.1,17,50388,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
156,2017-03-26 12:08:32.367825,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
157,2017-03-26 12:08:32.399386,192.168.1.221,192.168.1.1,17,61258,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
158,2017-03-26 13:08:32.550973,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
159,2017-03-26 13:08:32.58332,192.168.1.221,192.168.1.1,17,55577,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
160,2017-03-26 14:08:32.644059,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
161,2017-03-26 14:08:32.689042,192.168.1.221,192.168.1.1,17,55538,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
162,2017-03-26 15:08:32.758803,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
163,2017-03-26 15:08:32.787989,192.168.1.221,192.168.1.1,17,54907,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
164,2017-03-26 16:08:32.850139,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
165,2017-03-26 16:08:32.881245,192.168.1.221,192.168.1.1,17,61647,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
166,2017-03-26 17:08:33.001817,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
167,2017-03-26 17:08:33.031304,192.168.1.221,192.168.1.1,17,50934,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
168,2017-03-26 18:08:33.192431,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
169,2017-03-26 18:08:33.221479,192.168.1.221,192.168.1.1,17,60792,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
170,2017-03-26 19:08:33.327116,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
171,2017-03-26 19:08:33.360984,192.168.1.221,192.168.1.1,17,52063,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
172,2017-03-26 20:08:33.479422,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
173,2017-03-26 20:08:33.508735,192.168.1.221,192.168.1.1,17,63015,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
174,2017-03-26 21:08:33.571914,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
175,2017-03-26 21:08:33.60577,192.168.1.221,192.168.1.1,17,49541,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
176,2017-03-26 21:50:24.467318,192.168.1.221,192.168.1.1,17,59740,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
177,2017-03-26 21:50:24.727052,192.168.1.221,129.250.35.251,17,62432,123,egress,True,,egress ipv4 udp dst:2.pool.ntp.org dst-port:123
178,2017-03-26 21:50:25.321611,192.168.1.221,52.205.153.193,6,61982,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
