flow_idx,first_seen,device_ip,remote_ip,ip_protocol,device_port,remote_port,direction,device_initiated,tcp_initiated_by_device,runtime_ace
30,2016-09-30 20:31:33.236342,192.168.1.143,52.76.51.215,17,21372,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
31,2016-09-30 20:31:33.252012,192.168.1.143,52.76.51.215,17,21373,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
32,2016-09-30 20:31:33.391299,192.168.1.143,52.74.225.231,17,21372,3478,egress,True,,egress ipv4 udp dst:52.74.225.231/32 dst-port:3478
33,2016-09-30 20:31:33.439673,192.168.1.143,149.171.37.162,17,21372,21372,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:21372
34,2016-09-30 20:31:34.763549,192.168.1.143,52.76.51.215,17,21372,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
35,2016-09-30 20:32:53.460299,192.168.1.143,192.168.1.1,17,43526,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
36,2016-09-30 20:32:53.616463,192.168.1.143,52.74.148.203,6,41205,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
37,2016-09-30 20:48:54.050151,192.168.1.143,52.76.46.19,17,19605,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
38,2016-09-30 20:48:54.064284,192.168.1.143,52.76.46.19,17,19606,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
39,2016-09-30 20:48:54.202548,192.168.1.143,52.76.40.177,17,19605,3478,egress,True,,egress ipv4 udp dst:52.76.40.177/32 dst-port:3478
40,2016-09-30 20:48:54.244191,192.168.1.143,149.171.37.162,17,19605,19605,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:19605
41,2016-09-30 20:48:55.576022,192.168.1.143,52.76.46.19,17,19605,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
42,2016-09-30 20:52:53.772724,192.168.1.143,192.168.1.1,17,46401,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
43,2016-09-30 20:52:53.928954,192.168.1.143,52.76.210.178,6,38036,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
44,2016-09-30 21:01:33.2371,192.168.1.143,52.76.51.215,17,21372,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
45,2016-09-30 21:01:33.252639,192.168.1.143,52.76.51.215,17,21373,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
46,2016-09-30 21:01:33.383407,192.168.1.143,52.74.225.231,17,21372,3478,egress,True,,egress ipv4 udp dst:52.74.225.231/32 dst-port:3478
47,2016-09-30 21:01:33.42853,192.168.1.143,149.171.37.162,17,21372,21372,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:21372
48,2016-09-30 21:01:34.752577,192.168.1.143,52.76.51.215,17,21372,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
49,2016-09-30 21:12:54.08965,192.168.1.143,192.168.1.1,17,51220,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
50,2016-09-30 21:12:54.247336,192.168.1.143,54.254.227.152,6,51159,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
51,2016-09-30 21:19:04.059764,192.168.1.143,52.76.46.19,17,19605,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
52,2016-09-30 21:19:04.077077,192.168.1.143,52.76.46.19,17,19606,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
53,2016-09-30 21:19:04.21616,192.168.1.143,52.76.40.177,17,19605,3478,egress,True,,egress ipv4 udp dst:52.76.40.177/32 dst-port:3478
54,2016-09-30 21:19:04.265055,192.168.1.143,149.171.37.162,17,19605,19605,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:19605
55,2016-09-30 21:19:05.593367,192.168.1.143,52.76.46.19,17,19605,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
56,2016-09-30 21:22:54.401422,192.168.1.143,192.168.1.1,17,60337,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
57,2016-09-30 21:22:54.568503,192.168.1.143,52.76.210.178,6,43897,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
58,2016-09-30 21:31:33.237885,192.168.1.143,52.76.51.215,17,21372,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
59,2016-09-30 21:31:33.253375,192.168.1.143,52.76.51.215,17,21373,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
60,2016-09-30 21:31:33.393653,192.168.1.143,52.74.225.231,17,21372,3478,egress,True,,egress ipv4 udp dst:52.74.225.231/32 dst-port:3478
61,2016-09-30 21:31:33.437257,192.168.1.143,149.171.37.162,17,21372,21372,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:21372
62,2016-09-30 21:31:34.773157,192.168.1.143,52.76.51.215,17,21372,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
63,2016-09-30 21:42:54.730073,192.168.1.143,192.168.1.1,17,50559,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
64,2016-09-30 21:42:54.896105,192.168.1.143,52.77.11.250,6,56733,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
65,2016-09-30 21:49:14.07022,192.168.1.143,52.76.46.19,17,19605,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
66,2016-09-30 21:49:14.085795,192.168.1.143,52.76.46.19,17,19606,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
67,2016-09-30 21:49:14.21651,192.168.1.143,52.76.40.177,17,19605,3478,egress,True,,egress ipv4 udp dst:52.76.40.177/32 dst-port:3478
68,2016-09-30 21:49:14.26982,192.168.1.143,149.171.37.162,17,19605,19605,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:19605
69,2016-09-30 21:49:15.591001,192.168.1.143,52.76.46.19,17,19605,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
70,2016-09-30 22:01:33.242722,192.168.1.143,52.76.51.215,17,21372,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
71,2016-09-30 22:01:33.258316,192.168.1.143,52.76.51.215,17,21373,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
72,2016-09-30 22:01:33.389394,192.168.1.143,52.74.225.231,17,21372,3478,egress,True,,egress ipv4 udp dst:52.74.225.231/32 dst-port:3478
73,2016-09-30 22:01:33.439972,192.168.1.143,149.171.37.162,17,21372,21372,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:21372
74,2016-09-30 22:01:34.7663,192.168.1.143,52.76.51.215,17,21372,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
75,2016-09-30 22:02:55.055962,192.168.1.143,192.168.1.1,17,41393,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
76,2016-09-30 22:02:55.221952,192.168.1.143,54.254.227.152,6,59945,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
77,2016-09-30 22:12:55.377009,192.168.1.143,192.168.1.1,17,45807,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
78,2016-09-30 22:12:55.545776,192.168.1.143,54.254.227.152,6,41957,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
79,2016-09-30 22:19:24.079902,192.168.1.143,52.76.46.19,17,19605,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
80,2016-09-30 22:19:24.095019,192.168.1.143,52.76.46.19,17,19606,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
81,2016-09-30 22:19:24.236345,192.168.1.143,52.76.40.177,17,19605,3478,egress,True,,egress ipv4 udp dst:52.76.40.177/32 dst-port:3478
82,2016-09-30 22:19:24.283004,192.168.1.143,149.171.37.162,17,19605,19605,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:19605
83,2016-09-30 22:19:25.626753,192.168.1.143,52.76.46.19,17,19605,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
84,2016-09-30 22:31:33.239947,192.168.1.143,52.76.51.215,17,21372,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
85,2016-09-30 22:31:33.255528,192.168.1.143,52.76.51.215,17,21373,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
86,2016-09-30 22:31:33.394867,192.168.1.143,52.74.225.231,17,21372,3478,egress,True,,egress ipv4 udp dst:52.74.225.231/32 dst-port:3478
87,2016-09-30 22:31:33.443359,192.168.1.143,149.171.37.162,17,21372,21372,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:21372
88,2016-09-30 22:31:34.764086,192.168.1.143,52.76.51.215,17,21372,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
89,2016-09-30 22:32:55.703644,192.168.1.143,192.168.1.1,17,48170,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
90,2016-09-30 22:32:55.859673,192.168.1.143,52.74.148.203,6,54754,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
91,2016-09-30 22:37:40.039894,192.168.1.143,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
92,2016-09-30 22:49:34.088547,192.168.1.143,52.76.46.19,17,19605,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
93,2016-09-30 22:49:34.104202,192.168.1.143,52.76.46.19,17,19606,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
94,2016-09-30 22:49:34.252174,192.168.1.143,52.76.40.177,17,19605,3478,egress,True,,egress ipv4 udp dst:52.76.40.177/32 dst-port:3478
95,2016-09-30 22:49:34.30765,192.168.1.143,149.171.37.162,17,19605,19605,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:19605
96,2016-09-30 22:49:35.623955,192.168.1.143,52.76.46.19,17,19605,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
97,2016-09-30 22:52:56.016566,192.168.1.143,192.168.1.1,17,53333,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
98,2016-09-30 22:52:56.173714,192.168.1.143,52.77.11.250,6,36982,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
99,2016-09-30 23:01:33.241579,192.168.1.143,52.76.51.215,17,21372,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
100,2016-09-30 23:01:33.256721,192.168.1.143,52.76.51.215,17,21373,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
101,2016-09-30 23:01:33.387612,192.168.1.143,52.74.225.231,17,21372,3478,egress,True,,egress ipv4 udp dst:52.74.225.231/32 dst-port:3478
102,2016-09-30 23:01:33.436507,192.168.1.143,149.171.37.162,17,21372,21372,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:21372
103,2016-09-30 23:01:34.769682,192.168.1.143,52.76.51.215,17,21372,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
104,2016-09-30 23:12:56.329336,192.168.1.143,192.168.1.1,17,50336,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
105,2016-09-30 23:12:56.485687,192.168.1.143,54.254.227.152,6,55620,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
106,2016-09-30 23:19:44.101554,192.168.1.143,52.76.46.19,17,29985,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
107,2016-09-30 23:19:44.117149,192.168.1.143,52.76.46.19,17,29986,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
108,2016-09-30 23:19:44.248857,192.168.1.143,52.76.40.177,17,29985,3478,egress,True,,egress ipv4 udp dst:52.76.40.177/32 dst-port:3478
109,2016-09-30 23:19:44.297222,192.168.1.143,149.171.37.162,17,29985,29985,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:29985
110,2016-09-30 23:19:45.621224,192.168.1.143,52.76.46.19,17,29985,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
111,2016-09-30 23:22:56.641885,192.168.1.143,192.168.1.1,17,45602,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
112,2016-09-30 23:22:56.807682,192.168.1.143,54.254.227.152,6,43795,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
113,2016-09-30 23:31:33.242183,192.168.1.143,52.76.51.215,17,21372,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
114,2016-09-30 23:31:33.25774,192.168.1.143,52.76.51.215,17,21373,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
115,2016-09-30 23:31:33.38845,192.168.1.143,52.74.225.231,17,21372,3478,egress,True,,egress ipv4 udp dst:52.74.225.231/32 dst-port:3478
116,2016-09-30 23:31:33.433722,192.168.1.143,149.171.37.162,17,21372,21372,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:21372
117,2016-09-30 23:31:34.763043,192.168.1.143,52.76.51.215,17,21372,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
118,2016-09-30 23:42:56.966824,192.168.1.143,192.168.1.1,17,38993,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
119,2016-09-30 23:42:57.14672,192.168.1.143,52.77.49.32,6,55465,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
120,2016-09-30 23:49:54.112921,192.168.1.143,52.76.46.19,17,30300,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
121,2016-09-30 23:49:54.126405,192.168.1.143,52.76.46.19,17,30301,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
122,2016-09-30 23:49:54.259374,192.168.1.143,52.76.40.177,17,30300,3478,egress,True,,egress ipv4 udp dst:52.76.40.177/32 dst-port:3478
123,2016-09-30 23:49:54.306634,192.168.1.143,149.171.37.162,17,30300,30300,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:30300
124,2016-09-30 23:49:55.63418,192.168.1.143,52.76.46.19,17,30300,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
125,2016-10-01 00:01:33.244759,192.168.1.143,52.76.51.215,17,21372,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
126,2016-10-01 00:01:33.258828,192.168.1.143,52.76.51.215,17,21373,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
127,2016-10-01 00:01:33.390905,192.168.1.143,52.74.225.231,17,21372,3478,egress,True,,egress ipv4 udp dst:52.74.225.231/32 dst-port:3478
128,2016-10-01 00:01:33.450711,192.168.1.143,149.171.37.162,17,21372,21372,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:21372
129,2016-10-01 00:01:34.762585,192.168.1.143,52.76.51.215,17,21372,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
130,2016-10-01 00:02:57.303474,192.168.1.143,192.168.1.1,17,49128,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
131,2016-10-01 00:02:57.498925,192.168.1.143,52.77.49.32,6,54200,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
132,2016-10-01 00:12:57.65154,192.168.1.143,192.168.1.1,17,49899,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
133,2016-10-01 00:12:57.845492,192.168.1.143,52.74.148.203,6,52553,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
134,2016-10-01 00:20:04.119912,192.168.1.143,52.76.46.19,17,30300,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
135,2016-10-01 00:20:04.135497,192.168.1.143,52.76.46.19,17,30301,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
136,2016-10-01 00:20:04.266576,192.168.1.143,52.76.40.177,17,30300,3478,egress,True,,egress ipv4 udp dst:52.76.40.177/32 dst-port:3478
137,2016-10-01 00:20:04.311576,192.168.1.143,149.171.37.162,17,30300,30300,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:30300
138,2016-10-01 00:20:05.639278,192.168.1.143,52.76.46.19,17,30300,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
139,2016-10-01 00:31:33.245171,192.168.1.143,52.76.51.215,17,21372,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
140,2016-10-01 00:31:33.260046,192.168.1.143,52.76.51.215,17,21373,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
141,2016-10-01 00:31:33.391516,192.168.1.143,52.74.225.231,17,21372,3478,egress,True,,egress ipv4 udp dst:52.74.225.231/32 dst-port:3478
142,2016-10-01 00:31:33.439806,192.168.1.143,149.171.37.162,17,21372,21372,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:21372
143,2016-10-01 00:31:34.772131,192.168.1.143,52.76.51.215,17,21372,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
144,2016-10-01 00:32:58.004108,192.168.1.143,192.168.1.1,17,51183,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
145,2016-10-01 00:32:58.1818,192.168.1.143,52.74.148.203,6,58594,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
146,2016-10-01 00:50:14.128952,192.168.1.143,52.76.46.19,17,30300,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
147,2016-10-01 00:50:14.144374,192.168.1.143,52.76.46.19,17,30301,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
148,2016-10-01 00:50:14.278926,192.168.1.143,52.76.40.177,17,30300,3478,egress,True,,egress ipv4 udp dst:52.76.40.177/32 dst-port:3478
149,2016-10-01 00:50:14.324518,192.168.1.143,149.171.37.162,17,30300,30300,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:30300
150,2016-10-01 00:50:15.65226,192.168.1.143,52.76.46.19,17,30300,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
151,2016-10-01 00:52:58.340891,192.168.1.143,192.168.1.1,17,57129,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
152,2016-10-01 00:52:58.53168,192.168.1.143,52.77.49.32,6,49942,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
153,2016-10-01 01:01:33.245201,192.168.1.143,52.76.51.215,17,21372,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
154,2016-10-01 01:01:33.260669,192.168.1.143,52.76.51.215,17,21373,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
155,2016-10-01 01:01:33.401353,192.168.1.143,52.74.225.231,17,21372,3478,egress,True,,egress ipv4 udp dst:52.74.225.231/32 dst-port:3478
156,2016-10-01 01:01:33.44854,192.168.1.143,149.171.37.162,17,21372,21372,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:21372
157,2016-10-01 01:01:34.78044,192.168.1.143,52.76.51.215,17,21372,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
158,2016-10-01 01:02:58.689002,192.168.1.143,192.168.1.1,17,42514,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
159,2016-10-01 01:02:58.877935,192.168.1.143,52.74.148.203,6,43843,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
160,2016-10-01 01:20:24.137526,192.168.1.143,52.76.46.19,17,30300,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
161,2016-10-01 01:20:24.153459,192.168.1.143,52.76.46.19,17,30301,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
162,2016-10-01 01:20:24.283898,192.168.1.143,52.76.40.177,17,30300,3478,egress,True,,egress ipv4 udp dst:52.76.40.177/32 dst-port:3478
163,2016-10-01 01:20:24.337036,192.168.1.143,149.171.37.162,17,30300,30300,egress,True,,egress ipv4 udp dst:149.171.37.162/32 dst-port:30300
164,2016-10-01 01:20:25.661709,192.168.1.143,52.76.46.19,17,30300,8089,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:8089
165,2016-10-01 01:22:59.044537,192.168.1.143,192.168.1.1,17,60583,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
166,2016-10-01 01:22:59.201654,192.168.1.143,54.254.227.152,6,37022,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:aps1-relay.tplinkcloud.com dst-port:80
167,2016-10-01 01:31:33.246008,192.168.1.143,52.76.51.215,17,21372,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
168,2016-10-01 01:31:33.262122,192.168.1.143,52.76.51.215,17,21373,3478,egress,True,,egress ipv4 udp dst:sg-stun.tplinkcloud.com dst-port:3478
