flow_idx,first_seen,device_ip,remote_ip,ip_protocol,device_port,remote_port,direction,device_initiated,tcp_initiated_by_device,runtime_ace
67,2016-10-01 00:02:26.273326,192.168.1.177,192.168.1.1,17,53625,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
68,2016-10-01 00:02:26.274986,192.168.1.177,192.168.1.1,17,52002,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
69,2016-10-01 00:02:26.276693,192.168.1.177,192.168.1.1,17,41433,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
70,2016-10-01 00:02:26.285137,192.168.1.177,192.168.1.1,17,47598,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
71,2016-10-01 00:02:30.620396,192.168.1.177,176.31.232.79,6,60416,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:api.pix-star.com dst-port:443
72,2016-10-01 00:02:40.426156,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
73,2016-10-01 00:05:26.610167,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
74,2016-10-01 00:17:33.421134,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
75,2016-10-01 00:22:53.77193,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
76,2016-10-01 00:29:26.214358,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
77,2016-10-01 00:41:27.024783,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
78,2016-10-01 00:43:08.143491,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
79,2016-10-01 00:47:22.300706,192.168.1.177,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
80,2016-10-01 00:50:26.2455,192.168.1.177,192.168.1.1,17,38533,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
81,2016-10-01 00:50:26.251357,192.168.1.177,192.168.1.1,17,46704,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
82,2016-10-01 00:50:26.25348,192.168.1.177,192.168.1.1,17,38133,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
83,2016-10-01 00:50:26.254997,192.168.1.177,192.168.1.1,17,37766,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
84,2016-10-01 00:50:26.256618,192.168.1.177,192.168.1.1,17,39514,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
85,2016-10-01 00:50:31.257801,192.168.1.177,176.31.232.79,6,60417,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:api.pix-star.com dst-port:443
86,2016-10-01 00:53:39.85585,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
87,2016-10-01 01:03:26.546923,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
88,2016-10-01 01:05:32.697535,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
89,2016-10-01 01:17:39.518871,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
90,2016-10-01 01:23:39.946848,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
91,2016-10-01 01:29:52.350046,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
92,2016-10-01 01:38:26.241441,192.168.1.177,192.168.1.1,17,36642,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
93,2016-10-01 01:38:29.768502,192.168.1.177,192.168.1.1,17,35187,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
94,2016-10-01 01:38:29.770757,192.168.1.177,192.168.1.1,17,42933,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
95,2016-10-01 01:38:29.777934,192.168.1.177,192.168.1.1,17,47699,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
96,2016-10-01 01:38:29.77955,192.168.1.177,192.168.1.1,17,49635,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
97,2016-10-01 01:38:34.873387,192.168.1.177,176.31.232.79,6,60418,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:api.pix-star.com dst-port:443
98,2016-10-01 01:41:53.171839,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
99,2016-10-01 01:43:53.307064,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
100,2016-10-01 01:53:42.961989,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
101,2016-10-01 02:04:09.632568,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
102,2016-10-01 02:05:55.755311,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
103,2016-10-01 02:18:02.596827,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
104,2016-10-01 02:24:23.013002,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
105,2016-10-01 02:25:23.159461,192.168.1.177,192.168.1.1,17,34691,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
106,2016-10-01 02:25:26.815272,192.168.1.177,192.168.1.1,17,60355,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
107,2016-10-01 02:25:26.81732,192.168.1.177,192.168.1.1,17,39257,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
108,2016-10-01 02:25:26.824418,192.168.1.177,192.168.1.1,17,33517,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
109,2016-10-01 02:25:26.849343,192.168.1.177,192.168.1.1,17,60048,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
110,2016-10-01 02:25:29.190122,192.168.1.177,178.33.226.93,6,40670,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:iptime.pix-star.com dst-port:80
111,2016-10-01 02:26:24.227123,192.168.1.177,192.168.1.1,17,54384,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
112,2016-10-01 02:26:24.232318,192.168.1.177,192.168.1.1,17,56418,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
113,2016-10-01 02:26:24.233971,192.168.1.177,192.168.1.1,17,57147,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
114,2016-10-01 02:26:24.236559,192.168.1.177,192.168.1.1,17,41141,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
115,2016-10-01 02:26:24.238164,192.168.1.177,192.168.1.1,17,58045,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
116,2016-10-01 02:26:29.24106,192.168.1.177,176.31.232.79,6,60420,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:api.pix-star.com dst-port:443
117,2016-10-01 02:30:05.398515,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
118,2016-10-01 02:42:06.230296,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
119,2016-10-01 02:44:42.405219,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
120,2016-10-01 02:53:59.032321,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
121,2016-10-01 03:05:05.787436,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
122,2016-10-01 03:06:11.865365,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
123,2016-10-01 03:14:24.225509,192.168.1.177,192.168.1.1,17,48238,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
124,2016-10-01 03:14:24.518637,192.168.1.177,192.168.1.1,17,45870,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
125,2016-10-01 03:14:24.520309,192.168.1.177,192.168.1.1,17,41402,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
126,2016-10-01 03:14:24.52185,192.168.1.177,192.168.1.1,17,41919,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
127,2016-10-01 03:14:24.530549,192.168.1.177,192.168.1.1,17,39177,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
128,2016-10-01 03:14:29.808812,192.168.1.177,176.31.232.79,6,60421,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:api.pix-star.com dst-port:443
129,2016-10-01 03:18:18.665166,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
130,2016-10-01 03:25:20.129784,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
131,2016-10-01 03:30:11.467168,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
132,2016-10-01 03:42:12.27886,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
133,2016-10-01 03:45:39.511864,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
134,2016-10-01 03:54:25.078284,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
135,2016-10-01 04:02:23.211042,192.168.1.177,192.168.1.1,17,35841,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
136,2016-10-01 04:02:23.215639,192.168.1.177,192.168.1.1,17,45123,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
137,2016-10-01 04:02:23.217363,192.168.1.177,192.168.1.1,17,35260,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
138,2016-10-01 04:02:23.220685,192.168.1.177,192.168.1.1,17,56688,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
139,2016-10-01 04:02:23.22233,192.168.1.177,192.168.1.1,17,57306,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
140,2016-10-01 04:02:28.306946,192.168.1.177,176.31.232.79,6,60422,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:api.pix-star.com dst-port:443
141,2016-10-01 04:05:51.873102,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
142,2016-10-01 04:06:17.902128,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
143,2016-10-01 04:18:24.705321,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
144,2016-10-01 04:26:05.236875,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
145,2016-10-01 04:30:37.525282,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
146,2016-10-01 04:42:38.306487,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
147,2016-10-01 04:46:24.57794,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
148,2016-10-01 04:50:23.19799,192.168.1.177,192.168.1.1,17,57814,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
149,2016-10-01 04:50:23.495003,192.168.1.177,192.168.1.1,17,39806,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
150,2016-10-01 04:50:23.4972,192.168.1.177,192.168.1.1,17,59761,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
151,2016-10-01 04:50:26.82238,192.168.1.177,192.168.1.1,17,38242,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
152,2016-10-01 04:50:30.2238,192.168.1.177,176.31.232.79,6,60423,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:api.pix-star.com dst-port:443
153,2016-10-01 04:54:31.089656,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
154,2016-10-01 05:06:37.911099,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
155,2016-10-01 05:06:37.914596,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
156,2016-10-01 05:18:50.70803,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
157,2016-10-01 05:26:51.203297,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
158,2016-10-01 05:30:43.462865,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
159,2016-10-01 05:38:23.191867,192.168.1.177,192.168.1.1,17,36622,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
160,2016-10-01 05:38:23.197912,192.168.1.177,192.168.1.1,17,45657,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
161,2016-10-01 05:38:23.199831,192.168.1.177,192.168.1.1,17,39471,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
162,2016-10-01 05:38:23.201391,192.168.1.177,192.168.1.1,17,49711,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
163,2016-10-01 05:38:23.203163,192.168.1.177,192.168.1.1,17,55466,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
164,2016-10-01 05:38:28.298614,192.168.1.177,176.31.232.79,6,60424,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:api.pix-star.com dst-port:443
165,2016-10-01 05:42:44.264698,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
166,2016-10-01 05:47:10.554153,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
167,2016-10-01 05:54:57.076147,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
168,2016-10-01 06:07:03.898419,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
169,2016-10-01 06:07:23.930855,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
170,2016-10-01 06:18:56.699409,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
171,2016-10-01 06:26:24.163094,192.168.1.177,192.168.1.1,17,57884,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
172,2016-10-01 06:26:24.171672,192.168.1.177,192.168.1.1,17,37619,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
173,2016-10-01 06:26:24.174947,192.168.1.177,192.168.1.1,17,40439,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
174,2016-10-01 06:26:24.182543,192.168.1.177,192.168.1.1,17,34727,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
175,2016-10-01 06:26:24.189682,192.168.1.177,192.168.1.1,17,37939,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
176,2016-10-01 06:26:28.705551,192.168.1.177,176.31.232.79,6,60425,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:api.pix-star.com dst-port:443
177,2016-10-01 06:27:37.258924,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
178,2016-10-01 06:31:09.500424,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
179,2016-10-01 06:43:10.295914,192.168.1.177,192.168.1.255,17,138,138,egress,True,,egress ipv4 udp dst:192.168.1.255/32 dst-port:138
180,2016-10-01 06:47:23.613582,192.168.1.177,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
181,2016-10-01 06:47:56.621143,192.168.1.177,127.0.0.1,17,137,137,egress,True,,egress ipv4 udp dst:127.0.0.1/32 dst-port:137
