flow_idx,first_seen,device_ip,remote_ip,ip_protocol,device_port,remote_port,direction,device_initiated,tcp_initiated_by_device,runtime_ace
40,2016-10-02 12:45:42.936149,192.168.1.236,192.168.1.1,17,50467,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
41,2016-10-02 12:45:43.382298,192.168.1.236,15.48.64.159,6,17134,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:chat.hpeprint.com dst-port:443
42,2016-10-02 12:57:48.434563,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
43,2016-10-02 14:27:48.932117,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
44,2016-10-02 16:04:56.89528,192.168.1.236,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
45,2016-10-02 16:24:05.80468,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
46,2016-10-02 18:06:57.64371,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
47,2016-10-02 19:39:49.722685,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
48,2016-10-02 21:00:22.125879,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
49,2016-10-02 21:41:15.608374,192.168.1.236,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
50,2016-10-02 22:13:32.166456,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
51,2016-10-02 23:19:48.059743,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
52,2016-10-03 00:30:28.303115,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
53,2016-10-03 02:03:57.259303,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
54,2016-10-03 03:02:16.725594,192.168.1.236,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
55,2016-10-03 03:55:30.832485,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
56,2016-10-03 05:32:00.499918,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
57,2016-10-03 06:37:06.584207,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
58,2016-10-03 07:45:17.24553,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
59,2016-10-03 08:18:19.798466,192.168.1.236,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
60,2016-10-03 09:40:37.157793,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
61,2016-10-03 10:49:14.818608,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
62,2016-10-03 11:53:44.906166,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
63,2016-10-03 12:45:36.233994,192.168.1.236,192.168.1.1,17,49582,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
64,2016-10-03 12:45:36.720052,192.168.1.236,192.168.1.1,17,54758,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
65,2016-10-03 12:45:38.166935,192.168.1.236,15.48.64.159,6,36711,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:chat.hpeprint.com dst-port:443
66,2016-10-03 13:41:15.096061,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
67,2016-10-03 13:50:17.206868,192.168.1.236,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
68,2016-10-03 15:40:14.558192,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
69,2016-10-03 17:02:14.314373,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
70,2016-10-03 18:40:40.747259,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
71,2016-10-03 19:16:58.27445,192.168.1.236,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
72,2016-10-03 20:24:34.291033,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
73,2016-10-03 22:05:40.339925,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
74,2016-10-03 23:38:12.635911,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
75,2016-10-04 00:53:40.757253,192.168.1.236,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
76,2016-10-04 01:29:02.192653,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
77,2016-10-04 02:33:11.561056,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
78,2016-10-04 03:47:09.406879,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
79,2016-10-04 05:00:12.459734,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
80,2016-10-04 06:22:21.360499,192.168.1.236,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
81,2016-10-04 06:55:09.599552,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
82,2016-10-04 08:37:20.972008,192.168.1.236,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
83,2016-10-04 08:47:35.947533,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
84,2016-10-04 09:22:32.471959,192.168.1.236,224.0.0.251,17,5353,5353,egress,True,,egress ipv4 udp dst:224.0.0.251/32 dst-port:5353
85,2016-10-04 10:22:40.49181,192.168.1.236,224.0.0.251,17,5353,5353,egress,True,,egress ipv4 udp dst:224.0.0.251/32 dst-port:5353
86,2016-10-04 11:13:15.633645,192.168.1.236,224.0.0.251,17,5353,5353,egress,True,,egress ipv4 udp dst:224.0.0.251/32 dst-port:5353
87,2016-10-04 11:13:16.347275,192.168.1.236,192.168.1.242,6,80,58251,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:80
88,2016-10-04 11:15:16.351728,192.168.1.236,224.0.0.251,17,5353,5353,egress,True,,egress ipv4 udp dst:224.0.0.251/32 dst-port:5353
89,2016-10-04 11:17:18.209159,192.168.1.236,224.0.0.251,17,5353,5353,egress,True,,egress ipv4 udp dst:224.0.0.251/32 dst-port:5353
90,2016-10-04 11:19:18.635229,192.168.1.236,224.0.0.251,17,5353,5353,egress,True,,egress ipv4 udp dst:224.0.0.251/32 dst-port:5353
91,2016-10-04 11:21:20.285723,192.168.1.236,224.0.0.251,17,5353,5353,egress,True,,egress ipv4 udp dst:224.0.0.251/32 dst-port:5353
92,2016-10-04 11:48:01.894384,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
93,2016-10-04 12:45:30.964546,192.168.1.236,192.168.1.1,17,52310,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
94,2016-10-04 12:45:38.204516,192.168.1.236,192.168.1.1,17,53721,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
95,2016-10-04 12:45:38.906397,192.168.1.236,15.50.64.93,6,40560,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:chat.hpeprint.com dst-port:443
96,2016-10-04 13:48:19.2053,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
97,2016-10-04 14:07:05.247127,192.168.1.236,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
98,2016-10-04 15:29:40.202459,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
99,2016-10-04 16:22:04.778921,192.168.1.236,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
100,2016-10-04 17:02:15.51735,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
101,2016-10-04 18:16:55.327307,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
102,2016-10-04 20:11:22.444022,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
103,2016-10-04 21:29:02.814392,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
104,2016-10-04 21:46:54.796923,192.168.1.236,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
105,2016-10-04 22:56:07.699606,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
106,2016-10-05 00:49:34.055848,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
107,2016-10-05 02:03:41.903463,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
108,2016-10-05 03:08:44.985025,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
109,2016-10-05 03:14:15.592754,192.168.1.236,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
110,2016-10-05 05:03:59.910463,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
111,2016-10-05 05:49:10.741512,192.168.1.236,224.0.0.251,17,5353,5353,egress,True,,egress ipv4 udp dst:224.0.0.251/32 dst-port:5353
112,2016-10-05 06:00:34.906872,192.168.1.236,224.0.0.251,17,5353,5353,egress,True,,egress ipv4 udp dst:224.0.0.251/32 dst-port:5353
113,2016-10-05 06:00:35.236502,192.168.1.236,192.168.1.243,17,5353,5353,egress,True,,egress ipv4 udp dst:192.168.1.243/32 dst-port:5353
114,2016-10-05 06:41:31.336087,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
115,2016-10-05 08:18:52.780751,192.168.1.236,15.72.162.53,6,21787,5222,ingress,False,,ingress ipv4 tcp src:xmpp006.hpeprint.com src-port:5222
116,2016-10-05 08:24:35.196946,192.168.1.236,224.0.0.251,17,5353,5353,egress,True,,egress ipv4 udp dst:224.0.0.251/32 dst-port:5353
117,2016-10-05 08:24:46.52114,192.168.1.236,192.168.1.208,6,3911,57926,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3911
118,2016-10-05 08:24:46.680209,192.168.1.236,192.168.1.208,6,3911,57927,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3911
119,2016-10-05 08:24:46.708758,192.168.1.236,192.168.1.208,6,3910,57928,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
120,2016-10-05 08:24:46.709435,192.168.1.236,192.168.1.208,6,3910,57929,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
121,2016-10-05 08:24:46.739069,192.168.1.236,192.168.1.208,6,3910,57930,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
122,2016-10-05 08:24:46.758232,192.168.1.236,192.168.1.208,6,3910,57931,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
123,2016-10-05 08:24:46.779454,192.168.1.236,192.168.1.208,6,3910,57932,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
124,2016-10-05 08:24:46.799886,192.168.1.236,192.168.1.208,6,3910,57933,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
125,2016-10-05 08:24:46.825118,192.168.1.236,192.168.1.208,6,3910,57934,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
126,2016-10-05 08:31:46.337057,192.168.1.236,192.168.1.1,17,51142,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
127,2016-10-05 08:31:46.581306,192.168.1.236,192.168.1.1,17,62457,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
128,2016-10-05 08:31:47.031291,192.168.1.236,15.50.65.29,6,15608,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:h20593.www2.hp.com dst-port:443
129,2016-10-05 08:32:36.70377,192.168.1.236,192.168.1.208,6,3910,58208,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
130,2016-10-05 08:36:41.781661,192.168.1.236,192.168.1.208,6,3910,58500,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
131,2016-10-05 08:36:41.8094,192.168.1.236,192.168.1.208,6,3910,58501,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
132,2016-10-05 08:36:41.830755,192.168.1.236,192.168.1.208,6,18625,5357,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:192.168.1.208/32 dst-port:5357
133,2016-10-05 08:37:42.587478,192.168.1.236,192.168.1.208,6,4202,5357,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:192.168.1.208/32 dst-port:5357
134,2016-10-05 08:38:01.86955,192.168.1.236,192.168.1.208,6,3910,58560,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
135,2016-10-05 08:38:01.886494,192.168.1.236,192.168.1.208,6,3910,58561,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
136,2016-10-05 08:38:01.902803,192.168.1.236,192.168.1.208,6,3910,58562,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
137,2016-10-05 08:38:01.916769,192.168.1.236,192.168.1.208,6,3910,58563,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
138,2016-10-05 08:38:01.931279,192.168.1.236,192.168.1.208,6,3910,58564,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
139,2016-10-05 08:40:58.253429,192.168.1.236,192.168.1.208,6,3911,58756,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3911
140,2016-10-05 08:40:58.301461,192.168.1.236,192.168.1.208,6,3910,58764,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
141,2016-10-05 08:40:58.303644,192.168.1.236,192.168.1.208,6,3910,58763,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
142,2016-10-05 08:40:58.403571,192.168.1.236,192.168.1.208,6,3910,58765,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
143,2016-10-05 08:40:58.406716,192.168.1.236,192.168.1.208,6,3910,58766,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
144,2016-10-05 08:40:58.519354,192.168.1.236,192.168.1.208,6,3910,58768,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
145,2016-10-05 08:40:58.519627,192.168.1.236,192.168.1.208,6,3910,58767,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
146,2016-10-05 08:40:58.56673,192.168.1.236,192.168.1.208,6,3910,58769,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
147,2016-10-05 08:40:58.633737,192.168.1.236,192.168.1.208,6,3910,58770,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
148,2016-10-05 08:41:02.835647,192.168.1.236,192.168.1.208,17,5353,5353,egress,True,,egress ipv4 udp dst:192.168.1.208/32 dst-port:5353
149,2016-10-05 08:41:05.722479,192.168.1.236,192.168.1.208,6,3910,58826,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
150,2016-10-05 08:41:08.118497,192.168.1.236,192.168.1.208,6,3910,58831,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
151,2016-10-05 08:41:08.128885,192.168.1.236,192.168.1.208,6,3910,58832,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
152,2016-10-05 08:41:08.14096,192.168.1.236,192.168.1.208,6,3910,58833,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
153,2016-10-05 08:41:08.157011,192.168.1.236,192.168.1.208,6,3910,58834,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
154,2016-10-05 08:41:08.169497,192.168.1.236,192.168.1.208,6,3910,58835,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
155,2016-10-05 08:41:09.874299,192.168.1.236,192.168.1.208,6,3911,58844,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3911
156,2016-10-05 08:41:09.957721,192.168.1.236,192.168.1.208,6,3911,58845,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3911
157,2016-10-05 08:41:10.02713,192.168.1.236,192.168.1.208,6,3910,58846,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
158,2016-10-05 08:41:10.027193,192.168.1.236,192.168.1.208,6,3910,58847,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
159,2016-10-05 08:41:10.04597,192.168.1.236,192.168.1.208,6,3910,58848,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
160,2016-10-05 08:41:10.089276,192.168.1.236,192.168.1.208,6,3910,58849,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
161,2016-10-05 08:41:10.10047,192.168.1.236,192.168.1.208,6,3910,58850,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
162,2016-10-05 08:41:10.113116,192.168.1.236,192.168.1.208,6,3910,58851,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
163,2016-10-05 08:41:10.126029,192.168.1.236,192.168.1.208,6,3910,58852,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
164,2016-10-05 08:41:19.217894,192.168.1.236,192.168.1.208,6,3911,58857,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3911
165,2016-10-05 08:41:35.785511,192.168.1.236,192.168.1.208,6,3910,58869,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
166,2016-10-05 08:41:35.884113,192.168.1.236,192.168.1.208,6,3910,58870,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
167,2016-10-05 08:41:35.975932,192.168.1.236,192.168.1.208,6,3910,58872,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
168,2016-10-05 08:41:36.07753,192.168.1.236,192.168.1.208,6,3910,58873,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
169,2016-10-05 08:41:36.102515,192.168.1.236,192.168.1.208,6,3910,58875,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
170,2016-10-05 08:41:46.750506,192.168.1.236,192.168.1.208,6,3910,58885,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
171,2016-10-05 08:42:16.756102,192.168.1.236,192.168.1.208,6,3910,58906,ingress,False,False,ingress local ipv4 tcp (direction-initiated:to-device) dst-port:3910
