flow_idx,first_seen,device_ip,remote_ip,ip_protocol,device_port,remote_port,direction,device_initiated,tcp_initiated_by_device,runtime_ace
17,2016-09-30 20:18:46.352355,192.168.1.227,192.168.1.1,17,39488,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
18,2016-09-30 20:18:46.354179,192.168.1.227,94.125.132.7,17,44936,123,egress,True,,egress ipv4 udp dst:uk.pool.ntp.org dst-port:123
19,2016-09-30 20:21:29.897718,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
20,2016-09-30 20:25:25.873758,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
21,2016-09-30 20:29:21.849983,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
22,2016-09-30 20:33:17.894473,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
23,2016-09-30 20:37:14.078832,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
24,2016-09-30 20:41:10.062629,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
25,2016-09-30 20:45:06.031558,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
26,2016-09-30 20:49:02.007992,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
27,2016-09-30 20:52:57.984309,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
28,2016-09-30 20:56:53.960663,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
29,2016-09-30 21:00:49.937057,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
30,2016-09-30 21:04:46.153397,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
31,2016-09-30 21:08:41.609738,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
32,2016-09-30 21:12:36.963283,192.168.1.227,54.254.250.149,6,36914,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
33,2016-09-30 21:12:52.665984,192.168.1.227,192.168.1.1,17,44154,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
34,2016-09-30 21:13:02.678619,192.168.1.227,192.168.1.1,17,40898,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
35,2016-09-30 21:13:02.82562,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
36,2016-09-30 21:16:59.666721,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
37,2016-09-30 21:18:49.042221,192.168.1.227,192.168.1.1,17,38897,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
38,2016-09-30 21:18:59.053816,192.168.1.227,192.168.1.1,17,49621,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
39,2016-09-30 21:18:59.12511,192.168.1.227,151.236.222.81,17,44259,123,egress,True,,egress ipv4 udp dst:uk.pool.ntp.org dst-port:123
40,2016-09-30 21:20:55.642781,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
41,2016-09-30 21:24:51.931049,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
42,2016-09-30 21:28:47.911438,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
43,2016-09-30 21:32:43.887841,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
44,2016-09-30 21:36:40.304155,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
45,2016-09-30 21:40:36.280597,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
46,2016-09-30 21:44:32.256882,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
47,2016-09-30 21:48:28.442491,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
48,2016-09-30 21:52:24.417691,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
49,2016-09-30 21:56:20.394014,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
50,2016-09-30 22:00:16.370424,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
51,2016-09-30 22:04:12.398805,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
52,2016-09-30 22:08:08.375138,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
53,2016-09-30 22:12:04.354706,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
54,2016-09-30 22:16:00.327955,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
55,2016-09-30 22:19:01.820089,192.168.1.227,192.168.1.1,17,37690,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
56,2016-09-30 22:19:01.892589,192.168.1.227,185.53.93.157,17,44089,123,egress,True,,egress ipv4 udp dst:uk.pool.ntp.org dst-port:123
57,2016-09-30 22:19:56.304354,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
58,2016-09-30 22:23:52.488799,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
59,2016-09-30 22:27:48.673201,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
60,2016-09-30 22:31:44.649549,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
61,2016-09-30 22:35:40.79346,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
62,2016-09-30 22:39:36.974998,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
63,2016-09-30 22:43:33.158863,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
64,2016-09-30 22:47:29.135136,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
65,2016-09-30 22:51:25.111578,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
66,2016-09-30 22:55:21.087925,192.168.1.227,54.254.250.149,6,57427,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
67,2016-09-30 22:55:46.15185,192.168.1.227,192.168.1.1,17,37759,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
68,2016-09-30 22:55:56.163218,192.168.1.227,192.168.1.1,17,55866,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
69,2016-09-30 22:55:56.410567,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
70,2016-09-30 22:59:53.672452,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
71,2016-09-30 23:00:38.236984,192.168.1.227,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
72,2016-09-30 23:03:49.752988,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
73,2016-09-30 23:07:45.94518,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
74,2016-09-30 23:11:42.025994,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
75,2016-09-30 23:15:38.106107,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
76,2016-09-30 23:19:04.602199,192.168.1.227,192.168.1.1,17,57832,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
77,2016-09-30 23:19:04.67469,192.168.1.227,109.74.192.233,17,42249,123,egress,True,,egress ipv4 udp dst:uk.pool.ntp.org dst-port:123
78,2016-09-30 23:19:34.18637,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
79,2016-09-30 23:23:30.682796,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
80,2016-09-30 23:27:26.76469,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
81,2016-09-30 23:31:22.843575,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
82,2016-09-30 23:35:18.716751,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
83,2016-09-30 23:39:14.99633,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
84,2016-09-30 23:43:11.076759,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
85,2016-09-30 23:47:07.053092,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
86,2016-09-30 23:51:02.821506,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
87,2016-09-30 23:54:58.592249,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
88,2016-09-30 23:58:54.358299,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
89,2016-10-01 00:02:50.542662,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
90,2016-10-01 00:06:45.999255,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
91,2016-10-01 00:10:42.475456,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
92,2016-10-01 00:14:38.555823,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
93,2016-10-01 00:18:34.636229,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
94,2016-10-01 00:19:07.371802,192.168.1.227,192.168.1.1,17,54893,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
95,2016-10-01 00:19:07.444571,192.168.1.227,217.114.59.66,17,53305,123,egress,True,,egress ipv4 udp dst:uk.pool.ntp.org dst-port:123
96,2016-10-01 00:22:30.716632,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
97,2016-10-01 00:26:26.797112,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
98,2016-10-01 00:30:23.18941,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
99,2016-10-01 00:34:19.269775,192.168.1.227,52.220.62.189,6,44462,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
100,2016-10-01 00:34:43.189653,192.168.1.227,192.168.1.1,17,49639,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
101,2016-10-01 00:34:53.201012,192.168.1.227,192.168.1.1,17,52936,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
102,2016-10-01 00:34:53.472789,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
103,2016-10-01 00:38:50.710246,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
104,2016-10-01 00:42:46.866593,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
105,2016-10-01 00:46:42.947481,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
106,2016-10-01 00:50:39.02726,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
107,2016-10-01 00:54:35.107621,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
108,2016-10-01 00:58:31.603903,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
109,2016-10-01 01:02:27.684186,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
110,2016-10-01 01:06:23.764463,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
111,2016-10-01 01:10:19.913024,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
112,2016-10-01 01:14:15.993149,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
113,2016-10-01 01:18:12.073449,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
114,2016-10-01 01:19:10.125149,192.168.1.227,192.168.1.1,17,46116,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
115,2016-10-01 01:19:20.136837,192.168.1.227,192.168.1.1,17,49504,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
116,2016-10-01 01:19:20.138274,192.168.1.227,143.210.16.201,17,43409,123,egress,True,,egress ipv4 udp dst:uk.pool.ntp.org dst-port:123
117,2016-10-01 01:22:08.15394,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
118,2016-10-01 01:26:04.546482,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
119,2016-10-01 01:30:00.52666,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
120,2016-10-01 01:33:56.607074,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
121,2016-10-01 01:37:52.687406,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
122,2016-10-01 01:41:48.855888,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
123,2016-10-01 01:45:44.936116,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
124,2016-10-01 01:49:41.016702,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
125,2016-10-01 01:53:37.097143,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
126,2016-10-01 01:57:33.177545,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
127,2016-10-01 02:01:29.258011,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
128,2016-10-01 02:05:25.338384,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
129,2016-10-01 02:09:21.418849,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
130,2016-10-01 02:13:17.58392,192.168.1.227,52.220.62.189,6,54331,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
131,2016-10-01 02:13:39.527109,192.168.1.227,192.168.1.1,17,39680,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
132,2016-10-01 02:13:39.772642,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
133,2016-10-01 02:17:36.959692,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
134,2016-10-01 02:19:22.855451,192.168.1.227,192.168.1.1,17,34414,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
135,2016-10-01 02:19:22.864092,192.168.1.227,46.101.52.119,17,54278,123,egress,True,,egress ipv4 udp dst:uk.pool.ntp.org dst-port:123
136,2016-10-01 02:21:33.040164,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
137,2016-10-01 02:25:29.120572,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
138,2016-10-01 02:29:25.202647,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
139,2016-10-01 02:33:21.697397,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
140,2016-10-01 02:37:17.777788,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
141,2016-10-01 02:41:14.27423,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
142,2016-10-01 02:45:10.506804,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
143,2016-10-01 02:49:06.587009,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
144,2016-10-01 02:53:02.667487,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
145,2016-10-01 02:56:58.747854,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
146,2016-10-01 03:00:54.828499,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
147,2016-10-01 03:04:50.908664,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
148,2016-10-01 03:08:46.989076,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
149,2016-10-01 03:12:43.070905,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
150,2016-10-01 03:16:39.233876,192.168.1.227,52.220.7.83,6,50715,50443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:devs.tplinkcloud.com dst-port:50443
151,2016-10-01 03:19:25.545698,192.168.1.227,192.168.1.1,17,57451,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
152,2016-10-01 03:19:25.619249,192.168.1.227,87.124.126.49,17,35145,123,egress,True,,egress ipv4 udp dst:uk.pool.ntp.org dst-port:123
