flow_idx,first_seen,device_ip,remote_ip,ip_protocol,device_port,remote_port,direction,device_initiated,tcp_initiated_by_device,runtime_ace
35,2016-11-10 20:58:48.295721,192.168.1.152,192.168.1.1,17,30011,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
36,2016-11-10 20:58:48.298262,192.168.1.152,8.8.8.8,17,30011,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
37,2016-11-10 20:58:48.45666,192.168.1.152,54.244.22.196,6,42776,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
38,2016-11-10 21:36:18.239185,192.168.1.152,192.168.1.1,17,30012,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
39,2016-11-10 21:36:18.241191,192.168.1.152,8.8.8.8,17,30012,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
40,2016-11-10 21:36:18.416952,192.168.1.152,52.25.151.38,6,42777,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:ota.awair.is dst-port:443
41,2016-11-10 21:36:19.223911,192.168.1.152,192.168.1.1,17,30013,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
42,2016-11-10 21:36:19.224581,192.168.1.152,8.8.8.8,17,30013,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
43,2016-11-10 21:36:19.383882,192.168.1.152,54.191.103.42,6,42778,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:ota.awair.is dst-port:443
44,2016-11-10 21:36:55.010861,0.0.0.0,255.255.255.255,17,68,67,egress,True,,egress ipv4 udp dst:255.255.255.255/32 dst-port:67
45,2016-11-10 21:36:59.808715,192.168.1.152,192.168.1.1,17,30000,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
46,2016-11-10 21:36:59.80884,192.168.1.152,8.8.8.8,17,30000,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
47,2016-11-10 21:36:59.826938,192.168.1.152,103.226.213.30,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
48,2016-11-10 21:37:00.130757,192.168.1.152,192.168.1.1,17,30001,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
49,2016-11-10 21:37:00.133043,192.168.1.152,8.8.8.8,17,30001,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
50,2016-11-10 21:37:00.306301,192.168.1.152,54.244.22.196,6,54632,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
51,2016-11-10 21:37:05.417935,192.168.1.152,192.168.1.1,17,30002,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
52,2016-11-10 21:37:05.418864,192.168.1.152,8.8.8.8,17,30002,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
53,2016-11-10 21:37:05.598829,192.168.1.152,52.10.6.214,6,54633,8883,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:messaging.awair.is dst-port:8883
54,2016-11-10 21:37:18.22036,192.168.1.152,192.168.1.1,17,30003,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
55,2016-11-10 21:37:18.221298,192.168.1.152,8.8.8.8,17,30003,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
56,2016-11-10 21:37:18.399048,192.168.1.152,52.25.151.38,6,54634,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:ota.awair.is dst-port:443
57,2016-11-10 21:37:19.230508,192.168.1.152,192.168.1.1,17,30004,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
58,2016-11-10 21:37:19.230631,192.168.1.152,8.8.8.8,17,30004,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
59,2016-11-10 21:37:19.391835,192.168.1.152,54.191.103.42,6,54635,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:ota.awair.is dst-port:443
60,2016-11-10 22:37:05.408256,192.168.1.152,192.168.1.1,17,30005,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
61,2016-11-10 22:37:05.409194,192.168.1.152,8.8.8.8,17,30005,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
62,2016-11-10 22:37:05.413928,192.168.1.152,110.142.45.122,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
63,2016-11-10 22:37:05.479776,192.168.1.152,192.168.1.1,17,30006,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
64,2016-11-10 22:37:05.479902,192.168.1.152,8.8.8.8,17,30006,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
65,2016-11-10 22:37:05.651362,192.168.1.152,52.34.186.24,6,54636,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
66,2016-11-10 23:37:05.475039,192.168.1.152,192.168.1.1,17,30007,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
67,2016-11-10 23:37:05.479625,192.168.1.152,8.8.8.8,17,30007,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
68,2016-11-10 23:37:05.480647,192.168.1.152,121.0.0.41,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
69,2016-11-10 23:37:05.501472,192.168.1.152,192.168.1.1,17,30008,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
70,2016-11-10 23:37:05.501588,192.168.1.152,8.8.8.8,17,30008,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
71,2016-11-10 23:37:05.671762,192.168.1.152,52.34.186.24,6,54637,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
72,2016-11-11 00:37:05.542427,192.168.1.152,192.168.1.1,17,30009,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
73,2016-11-11 00:37:05.542557,192.168.1.152,8.8.8.8,17,30009,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
74,2016-11-11 00:37:05.562495,192.168.1.152,202.127.210.36,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
75,2016-11-11 00:37:05.632528,192.168.1.152,192.168.1.1,17,30010,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
76,2016-11-11 00:37:05.633003,192.168.1.152,8.8.8.8,17,30010,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
77,2016-11-11 00:37:05.810006,192.168.1.152,52.34.186.24,6,54638,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
78,2016-11-11 01:37:05.606903,192.168.1.152,192.168.1.1,17,30011,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
79,2016-11-11 01:37:05.607777,192.168.1.152,8.8.8.8,17,30011,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
80,2016-11-11 01:37:05.612764,192.168.1.152,203.100.61.10,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
81,2016-11-11 01:37:05.667552,192.168.1.152,192.168.1.1,17,30012,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
82,2016-11-11 01:37:05.669606,192.168.1.152,8.8.8.8,17,30012,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
83,2016-11-11 01:37:05.829327,192.168.1.152,54.244.22.196,6,54639,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
84,2016-11-11 02:37:05.672981,192.168.1.152,192.168.1.1,17,30013,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
85,2016-11-11 02:37:05.673855,192.168.1.152,8.8.8.8,17,30013,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
86,2016-11-11 02:37:05.678229,192.168.1.152,204.2.134.164,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
87,2016-11-11 02:37:05.851574,192.168.1.152,192.168.1.1,17,30014,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
88,2016-11-11 02:37:05.851696,192.168.1.152,8.8.8.8,17,30014,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
89,2016-11-11 02:37:06.017114,192.168.1.152,54.244.22.196,6,54640,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
90,2016-11-11 03:36:59.351826,192.168.1.152,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
91,2016-11-11 03:37:05.738874,192.168.1.152,192.168.1.1,17,30015,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
92,2016-11-11 03:37:05.73975,192.168.1.152,8.8.8.8,17,30015,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
93,2016-11-11 03:37:05.746499,192.168.1.152,202.127.210.37,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
94,2016-11-11 03:37:05.816531,192.168.1.152,192.168.1.1,17,30016,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
95,2016-11-11 03:37:05.816654,192.168.1.152,8.8.8.8,17,30016,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
96,2016-11-11 03:37:05.977284,192.168.1.152,54.244.22.196,6,54641,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
97,2016-11-11 04:37:05.80493,192.168.1.152,192.168.1.1,17,30017,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
98,2016-11-11 04:37:05.80606,192.168.1.152,8.8.8.8,17,30017,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
99,2016-11-11 04:37:05.810521,192.168.1.152,129.250.35.250,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
100,2016-11-11 04:37:05.957586,192.168.1.152,192.168.1.1,17,30018,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
101,2016-11-11 04:37:05.957706,192.168.1.152,8.8.8.8,17,30018,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
102,2016-11-11 04:37:06.119595,192.168.1.152,52.34.186.24,6,54642,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
103,2016-11-11 05:37:05.871562,192.168.1.152,192.168.1.1,17,30019,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
104,2016-11-11 05:37:05.872497,192.168.1.152,8.8.8.8,17,30019,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
105,2016-11-11 05:37:05.87861,192.168.1.152,198.211.106.151,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
106,2016-11-11 05:37:10.881055,192.168.1.152,192.168.1.1,17,30020,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
107,2016-11-11 05:37:10.881646,192.168.1.152,8.8.8.8,17,30020,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
108,2016-11-11 05:37:10.882722,192.168.1.152,213.206.164.3,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
109,2016-11-11 05:37:11.247588,192.168.1.152,192.168.1.1,17,30021,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
110,2016-11-11 05:37:11.248634,192.168.1.152,8.8.8.8,17,30021,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
111,2016-11-11 05:37:11.542084,192.168.1.152,52.34.186.24,6,54643,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
112,2016-11-11 06:37:05.938331,192.168.1.152,192.168.1.1,17,30022,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
113,2016-11-11 06:37:05.939221,192.168.1.152,8.8.8.8,17,30022,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
114,2016-11-11 06:37:05.944317,192.168.1.152,130.102.2.123,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
115,2016-11-11 06:37:05.965441,192.168.1.152,192.168.1.1,17,30023,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
116,2016-11-11 06:37:05.965565,192.168.1.152,8.8.8.8,17,30023,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
117,2016-11-11 06:37:06.12449,192.168.1.152,52.34.186.24,6,54644,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
118,2016-11-11 07:37:06.005758,192.168.1.152,192.168.1.1,17,30024,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
119,2016-11-11 07:37:06.006676,192.168.1.152,8.8.8.8,17,30024,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
120,2016-11-11 07:37:06.333836,192.168.1.152,27.124.125.252,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
121,2016-11-11 07:37:06.390411,192.168.1.152,192.168.1.1,17,30025,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
122,2016-11-11 07:37:06.390532,192.168.1.152,8.8.8.8,17,30025,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
123,2016-11-11 07:37:06.552911,192.168.1.152,52.34.186.24,6,54645,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
124,2016-11-11 08:32:47.493643,0.0.0.0,255.255.255.255,17,68,67,egress,True,,egress ipv4 udp dst:255.255.255.255/32 dst-port:67
125,2016-11-11 08:32:48.894012,192.168.1.152,192.168.1.1,17,30000,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
126,2016-11-11 08:32:48.894141,192.168.1.152,8.8.8.8,17,30000,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
127,2016-11-11 08:32:48.900739,192.168.1.152,150.101.176.226,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
128,2016-11-11 08:32:48.949486,192.168.1.152,192.168.1.1,17,30001,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
129,2016-11-11 08:32:48.949614,192.168.1.152,8.8.8.8,17,30001,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
130,2016-11-11 08:32:49.10696,192.168.1.152,54.244.22.196,6,40282,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
131,2016-11-11 08:32:54.395989,192.168.1.152,192.168.1.1,17,30002,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
132,2016-11-11 08:32:54.396114,192.168.1.152,8.8.8.8,17,30002,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
133,2016-11-11 08:32:54.583425,192.168.1.152,52.11.174.245,6,40283,8883,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:messaging.awair.is dst-port:8883
134,2016-11-11 08:34:10.125693,192.168.1.152,192.168.1.1,17,30003,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
135,2016-11-11 08:34:10.125819,192.168.1.152,8.8.8.8,17,30003,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
136,2016-11-11 08:34:10.2858,192.168.1.152,54.191.103.42,6,40284,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:ota.awair.is dst-port:443
137,2016-11-11 08:34:11.088481,192.168.1.152,192.168.1.1,17,30004,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
138,2016-11-11 08:34:11.088604,192.168.1.152,8.8.8.8,17,30004,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
139,2016-11-11 08:34:11.24793,192.168.1.152,52.25.151.38,6,40285,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:ota.awair.is dst-port:443
140,2016-11-11 08:36:15.647857,192.168.1.152,192.168.1.1,17,30005,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
141,2016-11-11 08:36:15.647989,192.168.1.152,8.8.8.8,17,30005,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
142,2016-11-11 08:36:15.809212,192.168.1.152,54.186.151.99,6,40286,8883,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:messaging.awair.is dst-port:8883
143,2016-11-11 09:32:54.412588,192.168.1.152,192.168.1.1,17,30006,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
144,2016-11-11 09:32:54.413577,192.168.1.152,8.8.8.8,17,30006,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
145,2016-11-11 09:32:54.414918,192.168.1.152,60.241.92.80,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
146,2016-11-11 09:32:54.479689,192.168.1.152,192.168.1.1,17,30007,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
147,2016-11-11 09:32:54.479812,192.168.1.152,8.8.8.8,17,30007,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
148,2016-11-11 09:32:54.640714,192.168.1.152,52.34.186.24,6,40287,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
149,2016-11-11 10:32:54.479045,192.168.1.152,192.168.1.1,17,30008,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
150,2016-11-11 10:32:54.480033,192.168.1.152,8.8.8.8,17,30008,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
151,2016-11-11 10:32:54.481218,192.168.1.152,78.46.93.106,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
152,2016-11-11 10:32:54.8037,192.168.1.152,192.168.1.1,17,30009,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
153,2016-11-11 10:32:54.803824,192.168.1.152,8.8.8.8,17,30009,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
154,2016-11-11 10:32:55.057167,192.168.1.152,54.244.22.196,6,40288,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
155,2016-11-11 11:32:54.545404,192.168.1.152,192.168.1.1,17,30010,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
156,2016-11-11 11:32:54.546888,192.168.1.152,8.8.8.8,17,30010,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
157,2016-11-11 11:32:54.551758,192.168.1.152,49.176.208.19,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
158,2016-11-11 11:32:59.553915,192.168.1.152,192.168.1.1,17,30011,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
159,2016-11-11 11:32:59.554486,192.168.1.152,8.8.8.8,17,30011,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
160,2016-11-11 11:32:59.555543,192.168.1.152,220.233.156.30,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
161,2016-11-11 11:32:59.561392,192.168.1.152,192.168.1.1,17,30012,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
162,2016-11-11 11:32:59.562352,192.168.1.152,8.8.8.8,17,30012,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
163,2016-11-11 11:32:59.71998,192.168.1.152,54.244.22.196,6,40289,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
164,2016-11-11 12:32:54.611852,192.168.1.152,192.168.1.1,17,30013,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
165,2016-11-11 12:32:54.612462,192.168.1.152,8.8.8.8,17,30013,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
166,2016-11-11 12:32:54.613712,192.168.1.152,54.252.165.245,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
167,2016-11-11 12:32:54.619519,192.168.1.152,192.168.1.1,17,30014,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
168,2016-11-11 12:32:54.619644,192.168.1.152,8.8.8.8,17,30014,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
169,2016-11-11 12:32:54.791783,192.168.1.152,52.34.186.24,6,40290,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
170,2016-11-11 13:32:54.678382,192.168.1.152,192.168.1.1,17,30015,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
171,2016-11-11 13:32:54.679143,192.168.1.152,8.8.8.8,17,30015,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
172,2016-11-11 13:32:54.682334,192.168.1.152,198.58.110.84,17,123,123,egress,True,,egress ipv4 udp dst:pool.ntp.org dst-port:123
173,2016-11-11 13:32:54.857761,192.168.1.152,192.168.1.1,17,30016,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
174,2016-11-11 13:32:54.858287,192.168.1.152,8.8.8.8,17,30016,53,egress,True,,egress ipv4 udp dst:8.8.8.8/32 dst-port:53
175,2016-11-11 13:32:55.016701,192.168.1.152,52.34.186.24,6,40291,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:timeserver.awair.is dst-port:443
176,2016-11-11 14:32:48.348098,192.168.1.152,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
177,2016-11-11 14:32:54.745581,192.168.1.152,192.168.1.1,17,30017,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
